  QueueTimes | ServiceTimes | SojournTimes
     750.765 |        2.445 |      753.210
     749.745 |        2.659 |      752.404
     750.361 |        2.461 |      752.821
     751.671 |        2.952 |      754.623
     753.916 |        2.542 |      756.457
     756.791 |        2.544 |      759.335
     759.173 |        2.482 |      761.655
     760.588 |        2.445 |      763.033
     762.293 |        2.553 |      764.846
     762.039 |        2.587 |      764.626
     763.203 |        2.510 |      765.714
     765.612 |        2.470 |      768.081
     763.144 |        2.548 |      765.692
     762.861 |        2.919 |      765.780
     764.645 |        3.023 |      767.668
     767.323 |        2.998 |      770.322
     757.138 |        2.827 |      759.965
     758.978 |        2.501 |      761.479
     759.803 |        2.480 |      762.283
     762.498 |        2.500 |      764.998
     759.248 |        2.472 |      761.719
     759.564 |        2.538 |      762.102
     760.174 |        2.641 |      762.814
     760.884 |        2.739 |      763.623
     762.427 |        2.581 |      765.008
     762.351 |        2.439 |      764.790
     765.251 |        2.457 |      767.708
     766.945 |        2.590 |      769.535
     769.058 |        2.600 |      771.658
     771.909 |        2.503 |      774.412
     772.154 |        2.454 |      774.608
     767.419 |        2.536 |      769.956
     769.728 |        2.655 |      772.383
     771.706 |        2.496 |      774.202
     774.687 |        2.792 |      777.479
     777.819 |        2.600 |      780.419
     780.806 |        2.678 |      783.484
     782.822 |        2.445 |      785.267
     777.375 |        2.604 |      779.980
     778.297 |        2.622 |      780.919
     778.597 |        2.552 |      781.149
     780.753 |        3.094 |      783.847
     780.595 |        2.673 |      783.268
     781.256 |        2.654 |      783.909
     783.441 |        2.959 |      786.400
     785.958 |        2.472 |      788.430
     788.038 |        2.651 |      790.689
     790.976 |        2.451 |      793.426
     792.323 |        2.445 |      794.768
     795.056 |        2.568 |      797.624
     796.909 |        2.623 |      799.532
     799.902 |        2.469 |      802.371
     802.867 |        2.516 |      805.383
     805.435 |        2.474 |      807.908
     807.610 |        2.490 |      810.100
     809.022 |        2.661 |      811.683
     809.584 |        2.559 |      812.143
     809.147 |        2.443 |      811.591
     808.502 |        2.440 |      810.942
     810.397 |        2.440 |      812.837
     806.576 |        2.468 |      809.044
     808.897 |        2.486 |      811.383
     810.906 |        2.396 |      813.302
     812.967 |        2.449 |      815.416
     814.363 |        2.438 |      816.801
     816.854 |        2.451 |      819.305
     818.830 |        2.465 |      821.295
     821.563 |        2.429 |      823.992
     822.773 |        2.476 |      825.249
     825.560 |        2.555 |      828.115
     826.021 |        2.497 |      828.518
     827.639 |        2.543 |      830.182
     824.262 |        2.475 |      826.737
     825.320 |        2.436 |      827.755
     824.352 |        2.497 |      826.848
     825.295 |        2.600 |      827.894
     825.175 |        3.096 |      828.271
     826.427 |        2.688 |      829.116
     826.414 |        2.702 |      829.116
     828.860 |        2.426 |      831.287
     830.813 |        2.556 |      833.369
     830.447 |        3.134 |      833.581
     832.244 |        2.613 |      834.858
     830.324 |        2.798 |      833.122
     830.498 |        3.535 |      834.033
     830.868 |        2.466 |      833.334
     829.184 |        2.569 |      831.754
     831.976 |        3.038 |      835.013
     833.082 |        2.641 |      835.723
     831.525 |        2.416 |      833.941
     833.530 |        2.453 |      835.983
     834.359 |        2.702 |      837.061
     835.523 |        2.546 |      838.069
     836.002 |        3.229 |      839.230
     839.086 |        3.122 |      842.208
     840.140 |        2.488 |      842.627
     843.219 |        2.687 |      845.906
     846.333 |        2.547 |      848.880
     848.417 |        2.448 |      850.865
     847.648 |        2.425 |      850.073
     847.935 |        2.851 |      850.786
     850.897 |        2.574 |      853.471
     852.266 |        2.573 |      854.839
     849.412 |        2.672 |      852.084
     852.072 |        2.454 |      854.526
     852.454 |        2.419 |      854.872
     855.081 |        2.552 |      857.633
     854.136 |        2.453 |      856.589
     856.237 |        2.402 |      858.639
     857.161 |        2.484 |      859.646
     856.124 |        2.473 |      858.597
     856.523 |        2.715 |      859.237
     859.077 |        2.421 |      861.498
     857.478 |        2.398 |      859.876
     854.962 |        2.445 |      857.407
     855.898 |        2.417 |      858.315
     855.608 |        2.396 |      858.005
     856.661 |        2.400 |      859.061
     859.196 |        2.437 |      861.633
     860.230 |        2.460 |      862.691
     862.420 |        2.408 |      864.828
     865.057 |        2.386 |      867.443
     867.427 |        2.442 |      869.870
     864.435 |        2.453 |      866.888
     866.145 |        2.664 |      868.809
     868.986 |        2.641 |      871.626
     869.827 |        2.560 |      872.387
     871.701 |        2.515 |      874.215
     870.944 |        2.419 |      873.363
     871.929 |        2.479 |      874.408
     869.765 |        2.541 |      872.306
     872.320 |        2.554 |      874.874
     872.288 |        2.917 |      875.204
     874.201 |        2.493 |      876.694
     874.811 |        2.541 |      877.353
     876.468 |        2.542 |      879.010
     872.977 |        2.442 |      875.419
     875.567 |        2.421 |      877.988
     878.453 |        2.666 |      881.120
     880.141 |        2.523 |      882.664
     882.825 |        2.516 |      885.340
     884.013 |        2.415 |      886.428
     885.966 |        2.590 |      888.556
     888.017 |        2.751 |      890.767
     891.202 |        2.559 |      893.761
     888.890 |        2.616 |      891.507
     887.216 |        2.993 |      890.209
     889.835 |        2.454 |      892.289
     891.901 |        2.574 |      894.475
     892.075 |        2.541 |      894.616
     893.826 |        2.483 |      896.309
     896.322 |        2.443 |      898.765
     899.242 |        2.545 |      901.787
     901.378 |        2.882 |      904.261
     903.531 |        2.518 |      906.049
     903.276 |        2.492 |      905.768
     905.773 |        2.472 |      908.245
     908.031 |        2.549 |      910.580
     911.058 |        2.564 |      913.622
     911.476 |        2.419 |      913.895
     912.535 |        2.480 |      915.015
     915.419 |        2.540 |      917.960
     916.913 |        2.546 |      919.459
     918.959 |        2.392 |      921.351
     920.854 |        2.499 |      923.353
     923.134 |        2.574 |      925.708
     924.908 |        2.436 |      927.344
     927.852 |        2.769 |      930.621
     930.608 |        2.515 |      933.123
     933.455 |        2.583 |      936.038
     933.541 |        2.539 |      936.080
     933.121 |        2.461 |      935.583
     934.682 |        2.457 |      937.140
     935.825 |        2.576 |      938.401
     933.194 |        2.586 |      935.780
     936.207 |        2.492 |      938.699
     938.543 |        2.429 |      940.972
     940.982 |        2.452 |      943.434
     943.133 |        2.473 |      945.606
     946.062 |        2.453 |      948.515
     948.022 |        2.408 |      950.430
     948.078 |        2.631 |      950.709
     949.950 |        2.627 |      952.577
     948.400 |        2.558 |      950.958
     946.215 |        2.413 |      948.628
     949.016 |        2.500 |      951.515
     950.985 |        2.433 |      953.418
     950.778 |        2.520 |      953.298
     951.245 |        2.452 |      953.698
     949.017 |        2.463 |      951.479
     948.695 |        2.591 |      951.286
     951.232 |        2.586 |      953.818
     951.380 |        2.490 |      953.870
     951.746 |        2.412 |      954.158
     951.792 |        2.873 |      954.665
     954.462 |        2.752 |      957.215
     952.703 |        2.501 |      955.204
     953.098 |        2.444 |      955.542
     953.186 |        2.562 |      955.747
     950.196 |        2.582 |      952.778
     952.652 |        2.522 |      955.174
